0.000105784548458629,0.00040321772464846
0.00156624383616782,0.003062978434787
0.00759521890320709,0.00978421211876615
0.0228310673939862,0.0215587522255813
0.05238863015682,0.0383230673708892
0.100758685201213,0.0588981990263004
0.170740768849943,0.0811170299392595
0.262591206118993,0.102122101972069
0.373536505184558,0.118789059030401
0.497746358414533,0.128210316446694
0.626789031392373,0.128163327417093
0.750516103461408,0.117489465888492
0.858255335207861,0.0963230185695904
0.940141291212346,0.06613453983189339
0.988401595986342,0.0296207140035355
